,Name,0,1,2,3,4,5,6,7,cluster
4323,진셍 페퍼민트커피빈,0.000739208,0.002572215,0,0,0.001421801,0,0,0,0
4324,레몬 캐모마일커피빈,0.000739208,0.002572215,0,0,0.001421801,0,0,0,0
4325,아프리칸 선라이즈커피빈,0.000739208,0.002572215,0,0,0.001421801,0,0,0,0
4326,스웨디쉬 베리즈커피빈,0.000739208,0.002572215,0,0,0.001421801,0,0,0,0
4327,차이라떼커피빈,0.029568303,0.087455308,0,0,0.018957346,0,0,0.011933174,0
4328,잉글리쉬 브렉퍼스트 라떼커피빈,0.029568303,0.087455308,0,0,0.018957346,0,0,0.011933174,0
4329,모로칸 민트 라떼커피빈,0.028089888,0.090027523,0,0,0.021800948,0,0,0.008949881,0
4330,그린 티 라떼커피빈,0.042874039,0.118321887,0,0,0.036018957,0,0,0.011933174,1
4331,아이스 캐러멜 마키아토커피빈,0.026611473,0.077166448,0,0,0.018957346,0,0,0.008949881,0
4332,아이스 바닐라라떼커피빈,0.026611473,0.077166448,0,0,0.018957346,0,0,0.008949881,0
4333,아이스 모카라떼커피빈,0.025133057,0.079738663,0,0,0.020853081,0,0,0.005966587,0
4334,아이스 카페라떼커피빈,0.014784151,0.023149934,0,0,0.008056872,0,0,0.008949881,0
4335,아이스 커피커피빈,0.000739208,0.002572215,0,0,0.000947867,0,0,0,0
4336,헤이즐넛 아이스커피커피빈,0.030455352,0.061733158,0,0,0.007582938,0,0,0.020883055,0
4337,카페수아커피빈,0.037699586,0.092599738,0,0,0.018009479,0,0,0.007458234,0
4338,아이스 더블카페 라떼커피빈,0.015523359,0.023149934,0,0,0.008530806,0,0,0.008949881,0
4339,아이스 에스프레소커피빈,0.000739208,0,0,0,0,0,0,0,0
4340,콜드브루 라떼커피빈,0.014784151,0.079738663,0,0,0.008056872,0,0,0.008949881,0
4341,콜드브루커피빈,0.000739208,0.002572215,0,0,0.000947867,0,0,0,0
4342,더블카페 라떼커피빈,0.032525133,0.046299869,0,0,0.018957346,0,0,0.020883055,0
4343,헤이즐넛 아메리카노커피빈,0.031194559,0.061733158,0,0,0.007582938,0,0,0.020883055,0
4344,캐러멜 마키아토커피빈,0.041395624,0.118321887,0,0,0.031279621,0,0,0.011933174,1
4345,바닐라 라떼커피빈,0.041395624,0.115749672,0,0,0.030331754,0,0,0,1
4346,모카 라떼커피빈,0.039917209,0.118321887,0,0,0.033175355,0,0,0.008949881,1
4347,카페 라떼커피빈,0.031046718,0.046299869,0,0,0.017061611,0,0,0.020883055,0
4348,카푸치노커피빈,0.019219397,0.028294364,0,0,0.010900474,0,0,0.011933174,0
4349,아메리카노커피빈,0,0,0,0,0.001895735,0,0,0,0
4350,커피빈커피커피빈,0.022176227,0.00514443,0,0,0.011848341,0,0,0.014916468,0
4351,헤이즐넛 라떼커피빈,0.047309284,0.120894102,0,0,0.02464455,0,0,0.026849642,1
4352,플랫화이트커피빈,0.019219397,0.00514443,0,0,0.011374408,0,0,0.011933174,0
4353,캐러멜 아이스 블렌디드커피빈,0.05470136,0.01543329,0,0,0.031279621,0,0,0.020883055,0
4354,헤이즐넛 아이스 블렌디드커피빈,0.05174453,0.131182962,0,0,0.018009479,0,0,0.04176611,1
4355,모카 아이스 블렌디드커피빈,0.039917209,0.131182962,0,0,0.031279621,0,0,0.013424821,1
4356,바닐라 아이스 블렌디드커피빈,0.041395624,0.115749672,0,0,0.030331754,0,0,0.014916468,1
4357,화이트 포레스트 아이스 블렌디드커피빈,0.05470136,0.172338401,0,0,0.031279621,0,0,0.017899761,1
4358,블랙 포레스트 아이스 블렌디드커피빈,0.05470136,0.172338401,0,0,0.031279621,0,0,0.017899761,1
4359,망고 바나나 아이스 블렌디드커피빈,0.060319338,0.133755177,0,0,0.006824645,0,0,0,1
4360,유자 캐모마일 아이스 블렌디드커피빈,0.047752809,0.200632765,0,0,0.001137441,0,0,0,1
4361,후레쉬 망고 아이스 블렌디드커피빈,0.031638084,0.136327392,0,0,0.004739336,0,0,0,1
4362,베리베리 아이스 블렌디드커피빈,0.033412182,0.156905111,0,0,0.005687204,0,0,0,1
4363,그린티 아이스 블렌디드커피빈,0.045830869,0.115749672,0,0,0.036966825,0,0,0.017899761,1
4364,퓨어 바닐라 아이스 블렌디드커피빈,0.045830869,0.136327392,0,0,0.030331754,0,0,0.017899761,1
4365,퓨어 더블 초코렛 아이스 블렌디드커피빈,0.044352454,0.141471821,0,0,0.03507109,0,0,0.013424821,1
4366,커피빈 드립커피커피빈,0.000739208,0,0,0,0.000473934,0,0,0,0
4367,콜드 브루커피빈,0.000739208,0.002572215,0,0,0.000947867,0,0,0,0
4368,콜드 브루 라떼커피빈,0.014784151,0.079738663,0,0,0.008056872,0,0,0.008949881,0
4369,구아바주스커피빈,0.014044944,0.059160943,0,0,0.000473934,0,0,0,0
4370,파인클렌즈커피빈,0.013010053,0.054016514,0,0,0,0,0,0,0
4371,감귤당근주스커피빈,0.011975163,0.048872084,0,0,0.000473934,0,0,0,0
4372,수박주스커피빈,0.014044944,0.059160943,0,0,0.000473934,0,0,0,0
4373,토마토주스커피빈,0.009609698,0.038583224,0,0,0.005687204,0,0,0,0
4374,레드밸런스커피빈,0.013305736,0.059160943,0,0,0.003317536,0,0,0,0
4375,프룻밸런스커피빈,0.011827321,0.051444299,0,0,0.004265403,0,0,0,0
4376,그린밸런스커피빈,0.012566529,0.056588729,0,0,0,0,0,0,0
4377,슈퍼밸런스커피빈,0.014784151,0.064305373,0,0,0.002369668,0,0,0,0
4378,스트로베리 주스커피빈,0.014784151,0.064305373,0,0,0.004739336,0,0,0,0
4379,스파클링 스웨디쉬 레몬커피빈,0.034003548,0.19806055,0,0,0.014597156,0,0,0.002684964,1
4380,스파클링 망고커피빈,0.030603193,0.133755177,0,0,0.006824645,0,0,0,1
4381,아이스 더블 초코렛커피빈,0.031046718,0.084883093,0,0,0.02464455,0,0,0.017899761,0
4382,핫 더블 초코렛 커피빈,0.041395624,0.123466317,0,0,0.03507109,0,0,0.008949881,1
4383,핫 바닐라 커피빈,0.042874039,0.120894102,0,0,0.032227488,0,0,0.011933174,1
4384,생크림 크루아상커피빈,0.058988764,0.087455308,0.029411765,0.001023735,0.026540284,0.009606987,0,0.056682578,0
4385,블루베리 초코칩 스콘커피빈,0.071703134,0.172338401,0.041176471,0.000796239,0.046445498,0.020960699,0,0.038782816,1
4386,초코 후르츠 머핀커피빈,0.082347723,0.051444299,0,0,0.000947867,0,0,0.044749403,0
4387,오렌지 머핀커피빈,0.082347723,0.156905111,0.052941176,0.001251232,0.025592417,0.029694323,0,0.047732697,1
4388,크로크무슈커피빈,0.057362507,0.115749672,0.105882353,0.000568742,0.070900474,0.00279476,0,0.026849642,1
4389,크림 치즈 머핀커피빈,0.077616795,0.174910616,0.052941176,0.001099568,0.0292891,0.027947598,0,0.053699284,1
4390,플레인 베이글커피빈,0.046570077,0.162049541,0.070588235,6.06658E-05,0.037725118,0.0069869,0,0.001193317,1
4391,치즈 베이글커피빈,0.057510349,0.120894102,0.070588235,0.000644574,0.019526066,0.007860262,0,0.017899761,1
4392,쌀 블루베리 베이글커피빈,0.047457126,0.162049541,0.076470588,7.58323E-05,0.025971564,0.009606987,0,0.005966587,1
4393,햄 치즈 포카치아커피빈,0.028237729,0.054016514,0.064705882,0.000265413,0.04985782,0.001746725,0,0.006264916,0
4394,햄 치즈 잉글리쉬 머핀커피빈,0.027498522,0.056588729,0.064705882,0.000227497,0.050805687,0.000873362,0,0.008054893,0
4395,떠먹는 레드벨벳커피빈,0.05765819,0.087455308,0.029411765,0.000985819,0.023696682,0.019213974,0,0.032816229,0
4396,떠먹는 티라미수커피빈,0.050413956,0.059160943,0.035294118,0.000947903,0.018957346,0.013973799,0,0.047732697,0
4397,헤이즐넛초코케익커피빈,0.134092253,0.17748283,0.094117647,0.002388716,0.012322275,0.050655022,0,0.098448687,1
4398,다크초코롤커피빈,0.079982259,0.151760681,0.064705882,0.001099568,0.006635071,0.0069869,0,0.047732697,1
4399,시카고 치즈 케익커피빈,0.060467179,0.072022018,0.052941176,0.001099568,0.02464455,0.020087336,0,0.053699284,0
4400,초콜릿 무스 케익커피빈,0.066232998,0.087455308,0.035294118,0.001213316,0.01042654,0.019213974,0,0.062649165,0
4401,까망베르 치즈 타르트커피빈,0.038143111,0.069449803,0.035294118,0.000530826,0.017061611,0.012227074,0,0.026849642,0
4402,티라미수 큐브커피빈,0.069041987,0.100316382,0.035294118,0.0011754,0.016113744,0.024454148,0,0.059665871,0
4403,쁘띠 까망베르 치즈 케익커피빈,0.140153755,0.221210484,0.094117647,0.002274968,0.034123223,0.045414847,0,0.128281623,1
4404,생크림 카스테라커피빈,0.10348906,0.169766186,0.058823529,0.00166831,0.02464455,0.03930131,0,0.059665871,1
4405,밀크레이프커피빈,0.042572442,0.064665483,0.046352941,0.000656707,0.007335545,0.010786026,0,0.018317422,0
4406,티라미수 크레이프커피빈,0.045072442,0.062376212,0.045882353,0.000744294,0.00845782,0.011938865,0,0.016437947,0
4407,에그 베이컨 브리오쉬커피빈,0.059136606,0.100316382,0.094117647,0.000758323,0.092890995,0.005240175,0,0.017899761,1
4408,루꼴라&햄 페스토 샌드위치커피빈,0.053962153,0.095171953,0.094117647,0.000644574,0.062559242,0.006113537,0,0.013126492,2
4409,크랜베리 아몬드 치킨 샌드위치커피빈,0.053962153,0.090027523,0.105882353,0.000644574,0.072037915,0.004366812,0,0.008651551,2
4410,B.E.L.T 샌드위치커피빈,0.065050266,0.123466317,0.1,0.000758323,0.095734597,0.004366812,0,0.017899761,1
4411,모짜렐라 치킨 머쉬룸 샌드위치커피빈,0.060467179,0.113177457,0.117647059,0.000644574,0.072037915,0.005240175,0,0.010441527,1
4412,매콤 치킨 치즈 샌드위치커피빈,0.069485512,0.128610747,0.147058824,0.000720406,0.124170616,0.013973799,0,0.014916468,1
4413,에그 잼 사라다 샌드위치커피빈,0.051153164,0.110605242,0.070588235,0.000530826,0.047393365,0.001746725,0,0.008949881,1
4414,에그 햄 치즈 베이글커피빈,0.066528681,0.167193971,0.147058824,0.000379161,0.095734597,0.004366812,0,0.014916468,1
4415,얼그레이 초코 마카롱커피빈,0.028533412,0.059160943,0.017647059,0.000367786,0.001601896,0.016593886,0,0.011634845,0
4416,바닐라 빈 마카롱커피빈,0.028829095,0.051444299,0.016470588,0.000417077,0.001781991,0.015720524,0,0.012828162,0
4417,솔티카라멜 마카롱커피빈,0.02439385,0.061733158,0.012941176,0.000367786,0.005687204,0.016593886,0,0.014319809,0
4418,라즈베리 마카롱커피빈,0.02439385,0.056074286,0.014117647,0.000284371,0.001554502,0.016244541,0,0.008353222,0
4419,솔티카라멜 다쿠아즈커피빈,0.030159669,0.048100419,0.021176471,0.000485326,0.004132701,0.013275109,0,0.017303103,0
4420,초코바나나 다쿠아즈커피빈,0.036369012,0.056074286,0.025882353,0.000591492,0.002521327,0.015371179,0,0.020883055,0
4421,황금 보리 초코 건빵커피빈,0.041395624,0.097744168,0.029411765,0.000454994,0.012322275,0.013973799,0,0.020883055,0
4422,휘낭시에커피빈,0.034003548,0.056588729,0,0,0.01042654,0,0,0.023866348,0
4423,베어베터 쿠키커피빈,0.040212892,0.092599738,0,0,0.01507109,0,0,0.020883055,0
4424,라이스 리얼 초코칩 쿠키커피빈,0.035481963,0.074594233,0,0,0.018009479,0,0,0.017899761,0
4425,현미 체다치즈롤커피빈,0.007392076,0.01543329,0,0,0.002369668,0,0,0.002983294,0
4426,헤이즐넛향 아메리카노커피빈,0.010348906,0.028294364,0.004117647,9.47903E-05,0.002369668,0.006113537,0,0.053699284,0
4427,커피빈 아메리카노커피빈,0.001478415,0.003601101,0.002941176,0,0.002843602,0,0,0,0
4428,아메리치노 흑당라떼 ICE앤젤리너스,0.036221171,0.123466317,0.029411765,0,0.006635071,0.094323144,0,0.007458234,1
4429,아메리치노 흑당 ICE앤젤리너스,0.023506801,0.097744168,0.011764706,0,0.000947867,0.030567686,0,0,0
4430,오트밀 라떼 HOT앤젤리너스,0.024985216,0.054016514,0.052941176,0,0.014312796,0.010480349,0,0.014916468,0
4431,아메리치노 라떼 ICE앤젤리너스,0.033560024,0.077166448,0.047058824,0,0.012796209,0.024454148,0,0.016109785,0
4432,콜드브루 To-Go ICE앤젤리너스,0.001182732,0,0,0,0.000473934,0,0,0,0
4433,아메리치노 (Original) ICE앤젤리너스,0.002069781,0.00514443,0.011764706,0,0.000947867,0,0,0,0
4434,콜브브루 더치커피 ICE앤젤리너스,0.000887049,0.002572215,0,0,0.001421801,0,0,0,0
4435,아메리카노 HOT앤젤리너스,0.001330574,0.002572215,0.005882353,0,0.000473934,0,0,0,0
4436,카푸치노 HOT앤젤리너스,0.016706091,0.023149934,0.035294118,0,0.00957346,0.0069869,0,0.011933174,0
4437,카페라떼 HOT앤젤리너스,0.02247191,0.030866579,0.047058824,0,0.012985782,0.009606987,0,0.014916468,0
4438,바닐라 카페라떼 HOT앤젤리너스,0.030603193,0.074594233,0.041176471,0,0.011469194,0.024454148,0,0.011933174,0
4439,카라멜마끼아또 HOT앤젤리너스,0.03415139,0.079738663,0.047058824,0,0.012985782,0.025327511,0,0.014916468,0
4440,카페모카 HOT앤젤리너스,0.049379066,0.074594233,0.047058824,0,0.012796209,0.022707424,0,0.038782816,0
4441,제주 청귤 스노우앤젤리너스,0.065345949,0.280371428,0.005882353,0,0.00521327,0.08558952,0,0,1
4442,멜론 스노우앤젤리너스,0.05174453,0.159477326,0.064705882,0,0.016663507,0.053275109,0,0.011933174,1
4443,워터멜론 스노우앤젤리너스,0.044056771,0.180055045,0.005882353,0,0.003582938,0.061135371,0,0.000894988,1
4444,오트밀 카라멜 스노우앤젤리너스,0.055292726,0.164621756,0.052941176,0,0.017535545,0.034934498,0,0.010739857,1
4445,오트밀 블루베리 스노우앤젤리너스,0.054849202,0.172338401,0.047058824,0,0.014691943,0.037554585,0,0.008651551,1
4446,코코넛 밀크 스노우 ICE앤젤리너스,0.073772915,0.195488335,0.023529412,0,0.01042654,0.044541485,0,0.022374702,1
4447,한라봉 스노우앤젤리너스,0.059136606,0.231499344,0.005882353,0,0.000947867,0.07860262,0,0.002386635,1
4448,망고 스노우앤젤리너스,0.052188054,0.223782699,0,0,0.001421801,0.067248908,0,0.000298329,1
4449,요거트 스노우앤젤리너스,0.05958013,0.218638269,0.029411765,0,0.014218009,0.070742358,0,0.007756563,1
4450,딸기 스노우앤젤리너스,0.050266115,0.190343905,0.017647059,0,0.003791469,0.058515284,0,0.003281623,1
4451,블루베리 스노우앤젤리너스,0.049379066,0.174910616,0.023529412,0,0.008530806,0.055021834,0,0.007756563,1
4452,그린티 스노우앤젤리너스,0.081312833,0.218638269,0.047058824,0,0.017061611,0.064628821,0,0.03221957,1
4453,자바 초코렛 칩 스노우앤젤리너스,0.082199882,0.241788204,0.041176471,0,0.008530806,0.034061135,0,0.033711217,1
4454,쿠키&크림 스노우앤젤리너스,0.098758131,0.277799213,0.058823529,0,0.018009479,0.036681223,0,0.037589499,1
4455,루이보스 아몬드 밀크티 HOT앤젤리너스,0.049526907,0.122437431,0.056470588,0,0.018436019,0.041921397,0,0.020883055,1
4456,얼그레이 밀크티 HOT앤젤리너스,0.0487877,0.119865216,0.056470588,0,0.018208531,0.041048035,0,0.020883055,1
4457,제주 청귤 에이드 ICE앤젤리너스,0.027202839,0.115749672,0.005882353,0,0.000947867,0.034061135,0,0,0
4458,제주 청귤 주스 ICE앤젤리너스,0.03903016,0.167193971,0.005882353,0,0.000473934,0.050655022,0,0,1
4459,워터멜론 주스 ICE앤젤리너스,0.029716144,0.118321887,0.007058824,0,0.001592417,0.040174672,0,0.000894988,0
4460,피치우롱 HOT앤젤리너스,0.001626257,0.00514443,0.005882353,0,0,0,0,0,0
4461,피치우롱 ICE앤젤리너스,0.001478415,0.00514443,0.005882353,0,0,0,0,0,0
4462,얼그레이 리저브 HOT앤젤리너스,0.001478415,0.00514443,0.005882353,0,0,0,0,0,0
4463,얼그레이 리저브 ICE앤젤리너스,0.001478415,0.00514443,0.005882353,0,0,0,0,0,0
4464,쿨민트 HOT앤젤리너스,0.001330574,0.00514443,0.005882353,0,0.000473934,0,0,0,0
4465,쿨민트 ICE앤젤리너스,0.001330574,0.00514443,0.005882353,0,0.000473934,0,0,0,0
4466,크림슨 펀치 HOT앤젤리너스,0.003400355,0.012861075,0,0,0,0,0,0,0
4467,크림슨 펀치 ICE앤젤리너스,0.003400355,0.012861075,0,0,0,0,0,0,0
4468,루이보스 빌베리 HOT앤젤리너스,0.001626257,0.00514443,0,0,0.000473934,0,0,0,0
4469,루이보스 빌베리 ICE앤젤리너스,0.001626257,0.00514443,0,0,0.000473934,0,0,0,0
4470,로얄 캐모마일 HOT앤젤리너스,0.001330574,0,0,0,0,0,0,0,0
4471,로얄 캐모마일 ICE앤젤리너스,0.001330574,0,0,0,0,0,0,0,0
4472,로즈힙 밀크티 HOT앤젤리너스,0.072442342,0.167193971,0.067058824,0,0.021327014,0.045414847,0,0.046837709,1
4473,로즈힙 밀크티 ICE앤젤리너스,0.060467179,0.151760681,0.045294118,0,0.014218009,0.040174672,0,0.038484487,1
4474,오리지널 밀크티 HOT앤젤리너스,0.073033708,0.164621756,0.067058824,0,0.020379147,0.04628821,0,0.049522673,1
4475,오리지널 밀크티 ICE앤젤리너스,0.060910704,0.149188466,0.043529412,0,0.013270142,0.041048035,0,0.041169451,1
4476,유자티 HOT앤젤리너스,0.038438794,0.164621756,0,0,0.005687204,0.052401747,0,0,1
4477,나이트로 그린티 애플 ICE앤젤리너스,0.016114725,0.069449803,0,0,0.001895735,0.020087336,0,0,0
4478,나이트로 히비스커스 라즈베리 ICE앤젤리너스,0.013749261,0.059160943,0,0,0,0.016593886,0,0,0
4479,한라봉 스파클링 에이드 ICE앤젤리너스,0.061797753,0.257221493,0.005882353,0,0.001421801,0.03231441,0,0.000894988,1
4480,자색고구마라떼 HOT앤젤리너스,0.036369012,0.061733158,0.058235294,0,0.01943128,0.019213974,0,0.021778043,0
4481,자색고구마라떼 ICE앤젤리너스,0.025872265,0.046299869,0.04,0,0.013270142,0.014847162,0,0.014916468,0
4482,레드자몽스파클링에이드 ICE앤젤리너스,0.016706091,0.069449803,0.003529412,0,0.002843602,0.013973799,0,0,0
4483,스트로베리 스파클링에이드 ICE앤젤리너스,0.013157895,0.048872084,0.005882353,0,0.000473934,0.013973799,0,0,0
4484,레몬티 HOT앤젤리너스,0.036516854,0.159477326,0.001176471,0,0.001895735,0.052401747,0,0.000298329,1
4485,아이스티 ICE앤젤리너스,0.032081609,0.138899606,0.000588235,0,0,0.04628821,0,0,1
4486,핫초코 HOT앤젤리너스,0.069189829,0.144044036,0.070588235,0,0.027488152,0.041921397,0,0.042661098,1
4487,아이스초코 ICE앤젤리너스,0.05854524,0.128610747,0.051176471,0,0.021327014,0.036681223,0,0.035202864,1
4488,그린 밀크티 HOT앤젤리너스,0.051892371,0.123466317,0.067647059,0,0.019905213,0.040174672,0,0.022374702,1
4489,그린 밀크티 ICE앤젤리너스,0.033560024,0.108033027,0.047647059,0,0.013270142,0.034934498,0,0.014916468,1
4490,오리지널 카쉬앤젤리너스,0.109994086,0.195488335,0.088235294,0,0.040758294,0.03580786,0,0.029832936,1
4491,레드벨벳 카쉬앤젤리너스,0.104376109,0.20834941,0.082352941,0,0.02464455,0.043668122,0,0.020883055,1
4492,코코넛 카쉬앤젤리너스,0.106002365,0.195488335,0.088235294,0,0.02464455,0.03580786,0,0.020883055,1
4493,초코 카쉬앤젤리너스,0.103193377,0.195488335,0.088235294,0,0.02464455,0.03580786,0,0.017899761,1
4494,멜론 케이크앤젤리너스,0.044352454,0.092599738,0.017647059,0,0.01014218,0.014847162,0,0.035799523,0
4495,워터멜론 케이크앤젤리너스,0.055440568,0.097744168,0.023529412,0,0.017819905,0.014847162,0,0.038782816,0
4496,크림 베리 케이크앤젤리너스,0.066528681,0.115749672,0.041176471,0,0.013270142,0.025327511,0,0.05071599,1
4497,망고 피치 빙수앤젤리너스,0.057510349,0.246932634,0.011764706,0,0.007109005,0.077729258,0,0.005668258,1
4498,오리지널 팥빙수앤젤리너스,0.078356002,0.282943643,0.058823529,0,0.019905213,0.045414847,0,0.011933174,1
4499,망고 코코넛칩 빙수앤젤리너스,0.056918983,0.180055045,0.029411765,0,0.011848341,0.030567686,0,0.023866348,1
4500,밀크 베리 빙수앤젤리너스,0.056179775,0.18262726,0.029411765,0,0.006635071,0.058515284,0,0.017899761,1
4501,마스카포네 티라미수 케이크앤젤리너스,0.060762862,0.097744168,0.029411765,0,0.011374408,0.019213974,0,0.056682578,0
4502,프리미엄 머쉬룸 베이컨 샌드위치앤젤리너스,0.048048492,0.064305373,0.088235294,0,0.036966825,0.016593886,0,0.014916468,2
4503,프리미엄 치킨 샌드위치앤젤리너스,0.051005322,0.061733158,0.1,0,0.08436019,0.015720524,0,0.017899761,2
4504,모짜렐라 치즈 포카치아앤젤리너스,0.086487286,0.115749672,0.117647059,0,0.086255924,0.030567686,0,0.017899761,1
4505,핑크 베리 토르테앤젤리너스,0.051005322,0.100316382,0.029411765,0,0.004265403,0.021834061,0,0.035799523,0
4506,크림 치즈 캐롯 케익앤젤리너스,0.081164991,0.136327392,0.029411765,0,0.015165877,0.031441048,0,0.044749403,1
4507,베리 팬케익앤젤리너스,0.091188646,0.190343905,0.066470588,0,0.030909953,0.047161572,0,0.044749403,1
4508,스위트 팬케익앤젤리너스,0.056992904,0.119093551,0.064705882,0,0.030085308,0.027074236,0,0.020883055,1
4509,화이트쇼콜라앤젤리너스,0.069633353,0.084883093,0.035294118,0,0.009952607,0.020087336,0,0.065632458,0
4510,에그&베이컨 샌드위치앤젤리너스,0.056771141,0.100316382,0.070588235,0,0.071090047,0.007860262,0,0.01402148,1
4511,햄치즈샌드위치앤젤리너스,0.0487877,0.108033027,0.1,0,0.090995261,0.000873362,0,0.011038186,1
4512,초코크림크로와상앤젤리너스,0.051005322,0.061733158,0.1,0,0.08436019,0.015720524,0,0.017899761,2
4513,갈릭파이앤젤리너스,0.053962153,0.082310878,0.029411765,0,0.019905213,0.006113537,0,0.080548926,0
4514,밀크아이스크림앤젤리너스,0.042726198,0.066877588,0.029411765,0,0.003317536,0.016593886,0,0.038782816,0
4515,큐브 달콤 브레드앤젤리너스,0.107628622,0.249504849,0.082352941,0,0.05971564,0.027947598,0,0.053699284,1
4516,크로크마담앤젤리너스,0.057510349,0.105460812,0.105882353,0,0.072985782,0,0,0.044749403,1
4517,크로크무슈앤젤리너스,0.048048492,0.110605242,0.064705882,0,0.066350711,0,0,0.032816229,1
4518,메이플피칸앤젤리너스,0.067120047,0.105460812,0.029411765,0,0.018483412,0.013973799,0,0.032816229,1
4519,아이스크림 그린티앤젤리너스,0.01951508,0.072022018,0.029411765,0,0.006161137,0,0,0.032816229,0
4520,아이스크림 바닐라앤젤리너스,0.037699586,0.061733158,0.029411765,0,0.00521327,0,0,0.044749403,0
4521,아포가토 그린티앤젤리너스,0.037995269,0.064305373,0.029411765,0,0.005687204,0,0,0.044749403,0
4522,아포가토 바닐라앤젤리너스,0.031785925,0.051444299,0.029411765,0,0.020853081,0,0,0.038782816,0
4523,아이스크림와플앤젤리너스,0.133944412,0.365254521,0.064705882,0,0.050236967,0,0,0.098448687,1
4524,플레인와플앤젤리너스,0.099940863,0.324099082,0.052941176,0,0.052132701,0,0,0.044749403,1
4525,클래식 클럽 샌드위치앤젤리너스,0.079834418,0.149188466,0.123529412,0,0.122748815,0.002620087,0,0.023866348,1
4526,어니언 베이글앤젤리너스,0.047309284,0.164621756,0.064705882,0,0.043601896,0.012227074,0,0.005668258,1
4527,플레인 베이글앤젤리너스,0.045683028,0.156905111,0.070588235,0,0.043601896,0.010480349,0,0.00447494,1
4528,오리지날 번앤젤리너스,0.035481963,0.095171953,0.023529412,0,0.018009479,0.00349345,0,0.006264916,0
4529,뉴욕 치즈 케이크앤젤리너스,0.045239503,0.064305373,0.041176471,0,0.025592417,0.020960699,0,0.044749403,0
4530,콜드브루 위드밀크드롭탑,0.018480189,0,0.041176471,0.000155456,0.009952607,0,0,0,0
4531,콜드브루 플레인드롭탑,0.002217623,0,0.005882353,0,0,0,0,0,0
4532,에스프레소드롭탑,0.000739208,0,0,0,0,0,0,0,0
4533,스페셜티 아메리카노드롭탑,0.002217623,0,0.005882353,0,0,0,0,0,0
4534,스페셜티 카페라떼드롭탑,0.025133057,0,0.052941176,0.000166831,0.01042654,0,0,0,0
4535,스페셜티 카푸치노드롭탑,0.026611473,0,0.058823529,0.000189581,0.010900474,0,0,0,0
4536,스페셜티 바닐라라떼드롭탑,0.039917209,0,0.052941176,0.000227497,0.008530806,0,0,0,0
4537,스페셜티 카라멜마끼아또드롭탑,0.048048492,0,0.047058824,0.000189581,0.010900474,0,0,0,0
4538,스페셜티 카페모카드롭탑,0.047309284,0,0.058823529,0.000379161,0.009952607,0,0,0,0
4539,아포카토드롭탑,0.011088114,0,0.011764706,4.17077E-05,0.002843602,0,0,0,0
4540,스페셜티 화이트모카드롭탑,0.051005322,0,0.058823529,0.000417077,0.011374408,0,0,0,0
4541,쿠키앤크림 드롭치노드롭탑,0.08205204,0,0.041176471,0.000644574,0.019905213,0,0,0,0
4542,스트로베리 요거트 드롭치노드롭탑,0.049526907,0,0.029411765,7.58323E-05,0.017061611,0,0,0,0
4543,블루베리 요거트 드롭치노드롭탑,0.069485512,0,0.035294118,0.000417077,0.005687204,0,0,0,0
4544,플레인요거트 드롭치노드롭탑,0.051005322,0,0.035294118,7.58323E-05,0.006161137,0,0,0,0
4545,그린티 드롭치노드롭탑,0.050266115,0,0.035294118,0.000265413,0.004739336,0,0,0,0
4546,그린티 드롭치노드롭탑,0.055440568,0,0.052941176,0.000341245,0.009478673,0,0,0,0
4547,모카 드롭치노드롭탑,0.053222945,0,0.047058824,0.000417077,0.012322275,0,0,0,0
4548,딸기주스드롭탑,0.036221171,0,0.011764706,0,0,0,0,0,0
4549,옐로우 펀치드롭탑,0.015523359,0,0.005882353,0,0.002369668,0,0,0,0
4550,그린 데이즈드롭탑,0.017740982,0,0.005882353,0,0.003791469,0,0,0,0
4551,오렌지 썸머드롭탑,0.019958604,0,0.005882353,0,0.006635071,0,0,0,0
4552,깔라만시 모히또드롭탑,0.022176227,0,0,0,0.000947867,0,0,0,0
4553,그린키위주스드롭탑,0.036664695,0,0.011764706,0,0.003696682,0,0,0,0
4554,딸기바나나 주스드롭탑,0.041395624,0,0.023529412,6.06658E-05,0.003317536,0,0,0,0
4555,토마토 주스드롭탑,0.02735068,0,0.011764706,0,0.005592417,0,0,0,0
4556,오렌지&자몽에이드드롭탑,0.016262567,0,0.005882353,0,0.000663507,0,0,0,0
4557,레몬에이드드롭탑,0.017740982,0,0.005882353,0,0.002843602,0,0,0,0
4558,자색고구마라떼드롭탑,0.065050266,0,0.052941176,0.000417077,0.007109005,0,0,0,0
4559,녹차라떼드롭탑,0.051005322,0,0.052941176,0.000265413,0.006161137,0,0,0,0
4560,밀크티드롭탑,0.043613247,0,0.058823529,0.000265413,0.008056872,0,0,0,0
4561,초콜릿라떼드롭탑,0.059136606,0,0.070588235,0.000265413,0.009004739,0,0,0,0
4562,아이스티 레몬드롭탑,0.019958604,0,0,0,0,0,0,0,0
4563,아이스티 복숭아드롭탑,0.022915435,0,0,0,0,0,0,0,0
4564,아이스티 석류드롭탑,0.018480189,0,0,0,0,0,0,0,0
4565,레몬차드롭탑,0.025872265,0,0,0,0.00521327,0,0,0,0
4566,제주 한라 녹차드롭탑,0,0,0,0,0,0,0,0,0
4567,한라봉차드롭탑,0.025133057,0,0,0,0,0,0,0,0
4568,자몽차드롭탑,0.02143702,0,0,0,0.000947867,0,0,0,0
