,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO,식품명,지역 / 제조사,,1회제공량,단위,에너지(㎉),탄수화물(g),단백질(g),지방(g),나트륨(㎎),총당류(g),콜레스테롤(㎎),총 포화 지방산(g),총내용량(g),총내용량(mL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,카페인(㎎),,
3393,치즈폼 딥바닐라 밀크티 (ice),공차,치즈폼 딥바닐라 밀크티 (ice)공차,454.00 ,mL,375.50 ,-,3.30 ,-,224.10 ,32.10 ,-,11.40 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3394,치즈폼 딥바닐라 밀크티 (hot),공차,치즈폼 딥바닐라 밀크티 (hot)공차,397.00 ,mL,458.50 ,-,9.20 ,-,289.40 ,38.60 ,-,12.70 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3395,치즈폼 딥초코 밀크티 (iced),공차,치즈폼 딥초코 밀크티 (iced)공차,454.00 ,mL,419.60 ,-,2.70 ,-,237.40 ,24.00 ,-,14.40 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3396,치즈폼 딥초코 밀크티 (hot),공차,치즈폼 딥초코 밀크티 (hot)공차,397.00 ,mL,523.00 ,-,10.60 ,-,311.00 ,30.70 ,-,18.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3397,치즈폼 딥초코 스무디,공차,치즈폼 딥초코 스무디공차,454.00 ,mL,430.40 ,-,3.30 ,-,181.10 ,27.60 ,-,14.40 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3398,블랙밀크티+펄 (ice)L,공차,블랙밀크티+펄 (ice)L공차,454.00 ,mL,363.60 ,-,1.00 ,-,55.70 ,47.00 ,-,11.60 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3399,블랙밀크티+펄 (hot)L,공차,블랙밀크티+펄 (hot)L공차,397.00 ,mL,174.30 ,-,5.50 ,-,68.00 ,12.40 ,-,0.40 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3400,블랙밀크티+펄 (ice)J,공차,블랙밀크티+펄 (ice)J공차,624.00 ,mL,463.60 ,-,1.30 ,-,73.70 ,62.50 ,-,15.90 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3401,블랙밀크티+펄 (hot)J,공차,블랙밀크티+펄 (hot)J공차,454.00 ,mL,183.80 ,-,6.20 ,-,75.80 ,13.20 ,-,0.40 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3402,타로밀크티+펄 (ice)L,공차,타로밀크티+펄 (ice)L공차,454.00 ,mL,330.30 ,-,1.00 ,-,53.90 ,49.70 ,-,10.30 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3403,타로밀크티+펄 (hot)L,공차,타로밀크티+펄 (hot)L공차,397.00 ,mL,383.10 ,-,1.20 ,-,100.60 ,12.20 ,-,0.40 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3404,타로밀크티+펄 (ice)J,공차,타로밀크티+펄 (ice)J공차,624.00 ,mL,417.90 ,-,1.30 ,-,71.20 ,66.20 ,-,13.70 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3405,타로밀크티+펄 (hot)J,공차,타로밀크티+펄 (hot)J공차,454.00 ,mL,418.60 ,-,1.30 ,-,112.10 ,13.00 ,-,0.40 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3406,초콜렛밀크티 + 밀크폼(ice)L,공차,초콜렛밀크티 + 밀크폼(ice)L공차,454.00 ,mL,251.70 ,-,2.50 ,-,166.10 ,24.70 ,-,5.80 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3407,초콜렛밀크티 + 밀크폼(hot)L,공차,초콜렛밀크티 + 밀크폼(hot)L공차,397.00 ,mL,331.00 ,-,2.90 ,-,200.10 ,5.80 ,-,0.10 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3408,초콜렛밀크티 + 밀크폼(ice)J,공차,초콜렛밀크티 + 밀크폼(ice)J공차,624.00 ,mL,311.50 ,-,3.20 ,-,177.60 ,33.90 ,-,8.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3409,초콜렛밀크티 + 밀크폼(hot)J,공차,초콜렛밀크티 + 밀크폼(hot)J공차,454.00 ,mL,360.70 ,-,3.20 ,-,208.20 ,6.30 ,-,0.10 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3410,망고요구르트 + 화이트펄(ice)L,공차,망고요구르트 + 화이트펄(ice)L공차,454.00 ,mL,215.60 ,-,0.50 ,-,32.90 ,82.90 ,-,0.50 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3411,망고요구르트 + 화이트펄(ice)J,공차,망고요구르트 + 화이트펄(ice)J공차,624.00 ,mL,283.10 ,-,0.60 ,-,45.80 ,116.10 ,-,0.70 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3412,우롱밀크티 + 코코넛L,공차,우롱밀크티 + 코코넛L공차,454.00 ,mL,278.40 ,-,0.90 ,-,48.40 ,32.10 ,-,9.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3413,우롱밀크티 + 코코넛J,공차,우롱밀크티 + 코코넛J공차,624.00 ,mL,365.40 ,-,1.20 ,-,66.40 ,39.90 ,-,12.40 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3414,청포도그린티에이드 + 알로에L,공차,청포도그린티에이드 + 알로에L공차,454.00 ,mL,202.60 ,-,0.50 ,-,4.90 ,6.40 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3415,청포도그린티에이드 + 알로에J,공차,청포도그린티에이드 + 알로에J공차,624.00 ,mL,268.60 ,-,0.70 ,-,6.10 ,6.40 ,-,0.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3416,자스민 그린티 (ice)L,공차,자스민 그린티 (ice)L공차,454.00 ,mL,4.40 ,-,0.20 ,-,2.20 ,0.00 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3417,자스민 그린티 (hot)L,공차,자스민 그린티 (hot)L공차,397.00 ,mL,6.00 ,-,0.40 ,-,4.70 ,0.00 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3418,자스민 그린티 (ice)J,공차,자스민 그린티 (ice)J공차,624.00 ,mL,6.00 ,-,0.30 ,-,3.00 ,0.00 ,-,0.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3419,자스민 그린티 (hot)J,공차,자스민 그린티 (hot)J공차,454.00 ,mL,6.80 ,-,0.40 ,-,5.30 ,0.00 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3420,우롱티 (ice)L,공차,우롱티 (ice)L공차,454.00 ,mL,2.10 ,-,0.10 ,-,1.70 ,0.00 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3421,우롱티 (hot)L,공차,우롱티 (hot)L공차,397.00 ,mL,4.30 ,-,0.40 ,-,4.80 ,0.00 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3422,우롱티 (ice)J,공차,우롱티 (ice)J공차,624.00 ,mL,2.90 ,-,0.20 ,-,2.40 ,0.00 ,-,0.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3423,우롱티 (hot)J,공차,우롱티 (hot)J공차,454.00 ,mL,4.80 ,-,0.40 ,-,5.40 ,0.00 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3424,블랙티?(ice)L,공차,블랙티?(ice)L공차,454.00 ,mL,4.40 ,-,0.70 ,-,2.20 ,0.00 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3425,블랙티?(hot)L,공차,블랙티?(hot)L공차,397.00 ,mL,6.40 ,-,1.00 ,-,4.80 ,0.00 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3426,블랙티?(ice)J,공차,블랙티?(ice)J공차,624.00 ,mL,6.00 ,-,0.90 ,-,3.00 ,0.00 ,-,0.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3427,블랙티?(hot)J,공차,블랙티?(hot)J공차,454.00 ,mL,7.20 ,-,1.20 ,-,5.40 ,0.00 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3428,얼그레이티 (ice)L,공차,얼그레이티 (ice)L공차,454.00 ,mL,4.70 ,-,0.90 ,-,3.20 ,0.00 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3429,얼그레이티 (hot)L,공차,얼그레이티 (hot)L공차,397.00 ,mL,6.10 ,-,0.40 ,-,6.00 ,0.00 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3430,얼그레이티 (ice)J,공차,얼그레이티 (ice)J공차,624.00 ,mL,6.50 ,-,1.00 ,-,4.40 ,0.00 ,-,0.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3431,얼그레이티 (hot)J,공차,얼그레이티 (hot)J공차,454.00 ,mL,7.00 ,-,0.50 ,-,6.80 ,0.00 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3432,밀크폼 그린티 (ice)L,공차,밀크폼 그린티 (ice)L공차,454.00 ,mL,97.70 ,-,0.90 ,-,137.70 ,2.70 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3433,밀크폼 그린티 (hot)L,공차,밀크폼 그린티 (hot)L공차,397.00 ,mL,99.30 ,-,1.10 ,-,140.20 ,2.70 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3434,밀크폼 그린티 (ice)J,공차,밀크폼 그린티 (ice)J공차,624.00 ,mL,130.40 ,-,1.20 ,-,183.60 ,3.60 ,-,0.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3435,밀크폼 그린티 (hot)J,공차,밀크폼 그린티 (hot)J공차,454.00 ,mL,131.20 ,-,1.30 ,-,185.90 ,3.60 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3436,밀크폼 우롱티 (ice)L,공차,밀크폼 우롱티 (ice)L공차,454.00 ,mL,95.40 ,-,0.80 ,-,137.20 ,2.70 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3437,밀크폼 우롱티 (hot)L,공차,밀크폼 우롱티 (hot)L공차,397.00 ,mL,97.60 ,-,1.10 ,-,140.30 ,2.70 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3438,밀크폼 우롱티 (ice)J,공차,밀크폼 우롱티 (ice)J공차,624.00 ,mL,127.30 ,-,1.10 ,-,183.00 ,3.60 ,-,0.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3439,밀크폼 우롱티 (hot)J,공차,밀크폼 우롱티 (hot)J공차,454.00 ,mL,129.20 ,-,1.30 ,-,186.00 ,3.60 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3440,밀크폼 블랙티 (ice)L,공차,밀크폼 블랙티 (ice)L공차,454.00 ,mL,97.70 ,-,1.40 ,-,137.70 ,2.70 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3441,밀크폼 블랙티 (hot)L,공차,밀크폼 블랙티 (hot)L공차,397.00 ,mL,99.70 ,-,1.70 ,-,140.30 ,2.70 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3442,밀크폼 블랙티 (ice)J,공차,밀크폼 블랙티 (ice)J공차,624.00 ,mL,130.40 ,-,1.80 ,-,183.60 ,3.60 ,-,0.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3443,밀크폼 블랙티 (hot)J,공차,밀크폼 블랙티 (hot)J공차,454.00 ,mL,131.60 ,-,2.10 ,-,168.00 ,3.60 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3444,밀크폼 얼그레이티 (ice)L,공차,밀크폼 얼그레이티 (ice)L공차,454.00 ,mL,98.00 ,-,1.60 ,-,138.70 ,2.70 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3445,밀크폼 얼그레이티 (hot)L,공차,밀크폼 얼그레이티 (hot)L공차,397.00 ,mL,99.40 ,-,1.10 ,-,141.50 ,2.70 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3446,밀크폼 얼그레이티 (ice)J,공차,밀크폼 얼그레이티 (ice)J공차,624.00 ,mL,130.90 ,-,1.90 ,-,185.00 ,3.60 ,-,0.00 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3447,밀크폼 얼그레이티 (hot)J,공차,밀크폼 얼그레이티 (hot)J공차,454.00 ,mL,131.40 ,-,1.40 ,-,187.40 ,3.60 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3448,밀크폼 윈터멜론티 (ice)L,공차,밀크폼 윈터멜론티 (ice)L공차,454.00 ,mL,316.10 ,-,0.60 ,-,171.90 ,93.60 ,-,6.50 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3449,밀크폼 윈터멜론티 (hot)L,공차,밀크폼 윈터멜론티 (hot)L공차,397.00 ,mL,309.30 ,-,0.80 ,-,180.30 ,54.20 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3450,밀크폼 윈터멜론티 (ice)J,공차,밀크폼 윈터멜론티 (ice)J공차,624.00 ,mL,439.30 ,-,0.90 ,-,230.90 ,128.50 ,-,8.70 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3451,밀크폼 윈터멜론티 (hot)J,공차,밀크폼 윈터멜론티 (hot)J공차,454.00 ,mL,336.30 ,-,0.90 ,-,186.00 ,60.60 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3452,그린 밀크티 (ice)L,공차,그린 밀크티 (ice)L공차,454.00 ,mL,205.60 ,-,1.40 ,-,49.00 ,31.50 ,-,10.30 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3453,그린 밀크티 (hot)L,공차,그린 밀크티 (hot)L공차,397.00 ,mL,99.40 ,-,5.00 ,-,60.90 ,6.80 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3454,그린 밀크티 (ice)J,공차,그린 밀크티 (ice)J공차,624.00 ,mL,283.30 ,-,1.90 ,-,67.50 ,43.40 ,-,14.20 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3455,그린 밀크티 (hot)J,공차,그린 밀크티 (hot)J공차,454.00 ,mL,111.80 ,-,5.60 ,-,68.50 ,7.70 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3456,우롱 밀크티 (ice)L,공차,우롱 밀크티 (ice)L공차,454.00 ,mL,230.40 ,-,0.90 ,-,47.70 ,20.70 ,-,9.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3457,우롱 밀크티 (hot)L,공차,우롱 밀크티 (hot)L공차,397.00 ,mL,68.70 ,-,5.30 ,-,68.40 ,6.10 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3458,우롱 밀크티 (ice)J,공차,우롱 밀크티 (ice)J공차,624.00 ,mL,317.40 ,-,1.20 ,-,65.70 ,28.50 ,-,12.40 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3459,우롱 밀크티 (hot)J,공차,우롱 밀크티 (hot)J공차,454.00 ,mL,77.31 ,-,6.00 ,-,77.00 ,6.90 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3460,블랙 밀크티 (ice)L,공차,블랙 밀크티 (ice)L공차,454.00 ,mL,265.00 ,-,0.90 ,-,47.70 ,40.90 ,-,11.20 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3461,블랙 밀크티 (hot)L,공차,블랙 밀크티 (hot)L공차,397.00 ,mL,75.70 ,-,5.40 ,-,60.00 ,6.30 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3462,블랙 밀크티 (ice)J,공차,블랙 밀크티 (ice)J공차,624.00 ,mL,365.00 ,-,1.20 ,-,65.70 ,56.40 ,-,15.50 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3463,블랙 밀크티 (hot)J,공차,블랙 밀크티 (hot)J공차,454.00 ,mL,85.20 ,-,6.10 ,-,67.80 ,7.10 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3464,얼그레이 밀크티 (ice)L,공차,얼그레이 밀크티 (ice)L공차,454.00 ,mL,240.30 ,-,1.40 ,-,56.20 ,17.10 ,-,11.20 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3465,얼그레이 밀크티 (hot)L,공차,얼그레이 밀크티 (hot)L공차,397.00 ,mL,81.00 ,-,5.30 ,-,57.40 ,6.20 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3466,얼그레이 밀크티 (ice)J,공차,얼그레이 밀크티 (ice)J공차,624.00 ,mL,331.00 ,-,1.90 ,-,77.50 ,23.50 ,-,15.50 ,-,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3467,얼그레이 밀크티 (hot)J,공차,얼그레이 밀크티 (hot)J공차,454.00 ,mL,91.20 ,-,5.90 ,-,64.60 ,7.00 ,-,0.00 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3468,윈터멜론 밀크티 (ice)L,공차,윈터멜론 밀크티 (ice)L공차,454.00 ,mL,233.10 ,-,3.10 ,-,58.50 ,48.60 ,-,1.80 ,-,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
3469,윈터멜론 밀크티 (hot)L,공차,윈터멜론 밀크티 (hot)L공차,397.00 ,mL,207.40 ,-,4.60 ,-,93.50 ,36.80 ,-,0.00 ,-,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
